participantcode,std_female,gpa,prior_num_guess,post_num_guess,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,orig_correct,fn_correct,answers_correct,std_male,female_r1,female_r2,female_r3,extrovert,agreeable,conscientious,neurotic,open,riskaversion,wtp,I,overconfidence,underconfidence,overoptimism,uncertainty1,uncertainty2,prior_minus_orig,wtpcategory,prior_downside1,post_downside,updates,gradeup_s0,gradedown_s0,betteroff_s0,worseoff_s0,gradeup_s1,gradedown_s1,betteroff_s1,worseoff_s1,gradeup_s2,gradedown_s2,betteroff_s2,worseoff_s2,gradeup_s3,gradedown_s3,betteroff_s3,worseoff_s3,gradeup_s4,gradedown_s4,betteroff_s4,worseoff_s4,gradeup_s5,gradedown_s5,betteroff_s5,worseoff_s5,gradeup_s6,gradedown_s6,betteroff_s6,worseoff_s6,gradeup_s7,gradedown_s7,betteroff_s7,worseoff_s7,gradeup_s8,gradedown_s8,betteroff_s8,worseoff_s8,gradeup_s9,gradedown_s9,betteroff_s9,worseoff_s9,irrational,everasked,num_asked,num_asked_imp
ba5yvt4v,1,3.9240000247955322,17,16,0,0,0,0,0,0,0,1,1,1,14,14,15,0,1,NA,NA,3.5,3.5,5,2,4.5,2,0,0,0.6399999856948853,0.10357142984867096,2,0.05000000074505806,0.42750000953674316,3,-1,0.05000000074505806,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
rlk6o9ui,1,3.5,14,14,0,0,0,0,0,0,1,0,0,1,13,13,14,0,1,1,NA,3,4,4.5,3.5,4,1.3350000381469727,0.5,1,0.46666666865348816,0.08461538702249527,0,0.3499999940395355,3.887500047683716,1,0,0.20000000298023224,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
pyh1oa92,1,3.5,14,13,0,0,0,0,0,0,0,0,0,0,12,12,13,0,1,0,NA,4.5,4,3.5,4,4.5,1.3350000381469727,-1.5,0,0.4985714256763458,0.17916667461395264,1,0.5,6.099999904632568,2,-1,0.25,0.3499999940395355,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y061lsvq,1,3.75,14,15,0,1,1,1,1,1,1,1,1,1,13,16,16,0,NA,NA,NA,2.5,2,3.5,3.5,4,2,3,1,0.32499998807907104,0.18400000035762787,-2,0.4000000059604645,3.240000009536743,1,-1,0.10000000149011612,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
gytfyf53,1,4,15,5,0,0,0,0,0,0,0,0,0,0,4,4,7,0,1,1,0,2,4.5,3.5,5,3.5,2,-1.5,0,0.6307692527770996,0.19166667759418488,8,0.5,4.889999866485596,11,-1,0.4000000059604645,0.4000000059604645,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
cecz0agg,1,3.200000047683716,16,10,0,0,0,0,0,0,1,1,1,1,9,10,10,0,1,0,NA,3.5,4.5,4,2,2.5,0.20000000298023224,0.5,1,0.7689999938011169,0.14444445073604584,6,0.75,9.1875,7,0,0.5,0.6000000238418579,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
uub0wavk,1,3.0999999046325684,14,13,0,0,0,0,0,0,1,1,1,1,9,9,9,0,NA,NA,NA,3.5,3,4,2,3.5,0.28999999165534973,0.5,1,0.6954545378684998,0.18125000596046448,5,0.5,6.889999866485596,5,1,0.25,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8sd4oeqg,1,3.4000000953674316,15,10,0,0,0,0,0,0,0,0,1,1,8,8,11,0,NA,NA,NA,4,3,4.5,2,3.5,2,-0.5,0,0.30000001192092896,0.14999999105930328,4,0.6000000238418579,5.039999961853027,7,-1,0.5,0.20000000298023224,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
c9euaplk,1,3.0999999046325684,5,7,0,0,0,0,0,0,0,0,1,1,7,7,7,0,0,0,1,3,3,3.5,3,2,2,-0.5,0,0.1830769181251526,0.3700000047683716,-2,0.20000000298023224,1.7999999523162842,-2,-1,0.10000000149011612,0.6000000238418579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,3
nmm26u74,1,3.9000000953674316,11,13,0,0,0,0,0,0,0,0,0,0,14,14,16,0,NA,NA,NA,3.5,3,3,5,3.5,2,-1.5,0,0.3499999940395355,0.3006666600704193,-5,0.6000000238418579,7.389999866485596,-3,-1,0.15000000596046448,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkah0hs9,1,3.75,10,12,0,0,0,0,0,0,1,1,1,1,10,12,12,0,0,0,NA,4,4,5,2.5,4,0.5249999761581421,0.5,1,0.71875,0.1818181872367859,-2,0.5,4.5,0,-1,0.5,0.8500000238418579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
7s97awme,1,3.200000047683716,11,12,0,0,0,0,0,1,1,1,1,1,10,10,10,0,0,NA,NA,4.5,3.5,3.5,3.5,4.5,0.5249999761581421,1,1,0.3449999988079071,0.14666667580604553,1,0.550000011920929,7.847499847412109,1,1,0.4000000059604645,0.15000000596046448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
8d8burza,1,3.4000000953674316,12,11,0,0,0,0,0,0,0,0,1,1,10,10,10,0,1,0,1,3,4.5,4.5,5,5,2,-0.5,0,0.45000001788139343,0.17777778208255768,2,0.30000001192092896,4.300000190734863,2,-1,0.15000000596046448,0.20000000298023224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2
d7ozlz5t,1,3.430000066757202,12,11,0,0,0,0,0,1,1,1,1,1,10,10,10,0,1,NA,NA,3.5,4.5,4.5,3,3,2,1,1,0.4749999940395355,0.07222222536802292,2,0.25,2.2490999698638916,2,1,0.12999999523162842,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
3l42jyf7,1,3.299999952316284,16,18,0,0,0,0,0,0,0,0,0,1,17,17,19,0,NA,NA,NA,2,4.5,3.5,5,3,0.5249999761581421,-1,0,0,0.10333333164453506,-3,0.6499999761581421,7.447500228881836,-1,-1,0.30000001192092896,0.20000000298023224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ivv0ir05,1,3.700000047683716,16,17,0,0,0,0,0,0,1,1,1,1,16,17,17,0,1,0,0,3,4,2.5,4.5,3,2,0.5,1,0.800000011920929,0,-1,0.20000000298023224,1.440000057220459,0,0,0.20000000298023224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,2.3712575435638428
lamd4pkc,1,2.9000000953674316,18,18,0,0,0,0,1,1,1,1,1,1,15,15,17,0,0,0,0,3,3,3.5,3,2.5,1.3350000381469727,1.5,1,0.1666666716337204,0.543749988079071,1,0.4000000059604645,3.4000000953674316,3,-1,0.3499999940395355,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
w89azihi,1,3.700000047683716,15,9,0,0,0,0,0,0,0,0,1,1,9,9,9,0,1,1,NA,2,4,3,2.5,2.5,1.3350000381469727,-0.5,0,0.75,0.03125,6,0.800000011920929,8.960000038146973,6,-1,0.6000000238418579,0.41999998688697815,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
xcbelldz,1,3.75,12,13,0,0,0,0,0,0,0,0,1,0,10,10,10,0,0,NA,NA,1.5,4.5,3.5,5,3,1.3350000381469727,-0.5,0,0.699999988079071,0.2222222238779068,2,0.800000011920929,7.360000133514404,2,-1,0.699999988079071,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
jeb55jna,1,3.6700000762939453,9,12,0,0,0,0,0,0,0,1,1,1,12,12,10,0,1,1,NA,2.5,4,4.5,3,4.5,2,0,0,0.3739999830722809,0.2944444417953491,-1,0.5,3.609999895095825,-3,1,0.05000000074505806,0.44999998807907104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,2
8dvp5m8u,1,2.299999952316284,13,11,0,0,0,0,0,0,0,1,1,1,9,10,10,0,0,1,NA,4,3.5,4,3.5,4,0.5249999761581421,0,0,0.4277777671813965,0.3100000023841858,3,0.44999998807907104,4.627500057220459,4,-1,0.4000000059604645,0.05000000074505806,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
32p2tzw9,1,3.799999952316284,15,10,0,0,0,0,1,1,1,1,1,1,8,8,8,0,NA,NA,NA,2,3.5,3,4,3.5,2,1.5,1,0.47727271914482117,0.34375,7,0.699999988079071,9.890000343322754,7,1,0.5,0.4000000059604645,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tmrim3dh,1,3.1700000762939453,16,7,0,0,0,0,0,0,0,1,1,1,6,6,8,0,0,1,NA,2,4.5,5,3,3,2,0,0,0.5833333134651184,0.09285714477300644,8,0.25,2.987499952316284,10,-1,0.15000000596046448,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
cud44w9n,1,2.799999952316284,13,12,0,0,0,0,0,0,0,1,1,1,10,10,12,0,1,NA,NA,2.5,4,3.5,3.5,4.5,2,0,0,0.5687500238418579,0.022727273404598236,1,0.9399999976158142,7.409999847412109,3,-1,0.8500000238418579,0.8500000238418579,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
7rvieoxh,1,3.9000000953674316,14,10,0,0,0,0,0,1,1,1,1,1,9,10,10,0,1,NA,NA,1.5,4,3.5,4,3.5,2,1,1,0.6333333253860474,0.13099999725818634,4,0.30000001192092896,3.009999990463257,5,1,0.25,0.15000000596046448,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
23plvo1n,1,3.5,10,7,0,0,0,0,0,0,0,0,0,1,6,6,7,0,1,NA,NA,4.5,4,3.5,3,3.5,2,-1,0,0.3461538553237915,0.7083333134651184,3,0.5,7.610000133514404,4,-1,0.30000001192092896,0.4000000059604645,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6xwrwd4p,1,2.9000000953674316,14,5,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,NA,3,4,3,5,4,2,-1.5,0,0.25,0.6875,10,0.5,7.610000133514404,10,-1,0.4000000059604645,0.4000000059604645,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2lyzq3wa,1,2.559999942779541,3,4,0,0,0,0,0,0,0,0,0,0,5,5,4,0,1,0,NA,4,3.5,3,4,3.5,0.20000000298023224,-1.5,0,0.13600000739097595,0.6899999976158142,-1,0.75,6.1875,-2,-1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
s032u9se,1,2.799999952316284,10,11,0,0,0,0,0,0,0,0,0,0,14,14,16,0,NA,NA,NA,3,4,3,4.5,3,2,-1.5,0,0.375,0.23066666722297668,-6,0.5,6.362400054931641,-4,-1,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tm3qc9ze,1,2.799999952316284,12,8,0,0,0,0,0,0,0,1,1,1,8,8,7,0,0,NA,NA,4,4,2.5,2,4,0.20000000298023224,0,0,0.4000000059604645,0.1428571492433548,5,0.8500000238418579,3.1875,4,1,0.8500000238418579,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
t7sebl9p,1,3.5199999809265137,18,15,0,0,0,0,0,0,0,1,1,1,14,14,16,0,NA,NA,NA,2,3,2,4.5,2.5,2,0,0,0.762499988079071,0.20133332908153534,2,0.5,5.260000228881836,4,-1,0.20000000298023224,0.3499999940395355,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
4s16pydb,1,3.299999952316284,13,13,0,0,0,0,0,1,1,1,1,1,11,13,13,0,0,NA,NA,3,4.5,4.5,5,3,2,1,1,0.5428571701049805,0.21666666865348816,0,0.5,5.97160005569458,2,0,0.3700000047683716,0.12999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
y67kcerm,1,4,12,11,0,0,0,0,0,0,0,0,1,1,11,11,12,0,0,NA,NA,2,3.5,3.5,4,4.5,2,-0.5,0,0.1875,0.28727272152900696,0,0.5199999809265137,3.590399980545044,1,-1,0.5,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1
tsyypvfx,1,3.7300000190734863,9,10,0,0,0,0,0,0,0,1,1,1,11,11,13,0,NA,NA,NA,1.5,4.5,3.5,5,5,1.3350000381469727,0,0,0.25,0.4375,-4,0.6000000238418579,7.309999942779541,-2,-1,0.20000000298023224,0.6000000238418579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
gwcip5u6,1,2.9000000953674316,14,14,0,0,0,0,0,0,0,1,1,1,11,11,11,0,0,0,NA,4,2,4,1.5,2,2,0,0,0.4722222089767456,0.20000000298023224,3,0.550000011920929,3.6475000381469727,3,0,0.5,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2
ag03dgcz,1,3.5,9,9,0,0,0,0,1,1,1,1,1,1,11,13,13,0,NA,NA,NA,3.5,3.5,3,2.5,3.5,2,1.5,1,0.12142857164144516,0.19166666269302368,-4,0.20000000298023224,2.109999895095825,-2,1,0,0.949999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
zdy62k5q,1,3,15,14,0,0,0,0,0,0,0,0,0,0,16,16,17,0,1,NA,NA,2,4.5,3,4.5,5,0.20000000298023224,-1.5,0,0.0833333358168602,0.17499999701976776,-2,0.800000011920929,6.3643999099731445,-1,-1,0.6700000166893005,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6rbr0zmr,1,3.5999999046325684,18,17,0,0,0,0,0,0,0,1,1,1,16,16,18,0,0,1,NA,3,2.5,3,3.5,2,0.20000000298023224,0,0,1,0,0,0.4000000059604645,3.3756000995635986,2,-1,0.30000001192092896,0.019999999552965164,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
a0226svc,1,3.299999952316284,18,13,0,0,0,0,0,0,0,1,1,1,12,12,14,0,0,NA,NA,3.5,5,4,3.5,3.5,1.3350000381469727,0,0,0.4000000059604645,0.1846153885126114,4,1,0.9599999785423279,6,-1,1,0.10000000149011612,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
w0lr731x,1,3.799999952316284,18,17,0,0,0,0,0,0,0,1,1,1,15,16,16,0,1,NA,NA,2.5,2.5,5,4,4,2,0,0,0.6075000166893005,0.3400000035762787,2,0.25,2.2274999618530273,3,-1,0.15000000596046448,0.30000001192092896,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
2erjiju9,1,3.799999952316284,14,16,0,0,0,0,0,0,0,0,0,0,15,15,17,0,NA,NA,NA,2,3.5,5,2,4,2,-1.5,0,0.7099999785423279,0.11312500387430191,-3,0.550000011920929,5.265100002288818,-1,-1,0.18000000715255737,0.4000000059604645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uokawz5f,1,2.299999952316284,15,7,0,1,0,0,0,0,1,1,1,1,7,9,9,0,NA,NA,NA,5,5,3.5,4,5,2,3,1,0.28999999165534973,0.5011110901832581,6,0.8500000238418579,12.6274995803833,8,1,0.6499999761581421,0.029999999329447746,-8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
ewvg7evz,1,3.799999952316284,9,10,0,0,0,0,0,0,0,0,0,0,8,8,8,0,NA,NA,NA,2,3.5,3.5,4,3.5,1.3350000381469727,-1.5,0,0.5249999761581421,0.41428571939468384,1,0.6000000238418579,9.5600004196167,1,-1,0.4000000059604645,0.30000001192092896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49swomdz,1,3.299999952316284,14,17,0,0,0,0,0,0,1,1,1,1,17,17,15,0,1,0,NA,1.5,4.5,2,5,3,0.5249999761581421,0.5,1,0.7300000190734863,0.30714285373687744,-1,0.4000000059604645,3.240000009536743,-3,1,0.4000000059604645,0.4000000059604645,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
s2w93ie7,1,0,10,8,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,NA,4,5,3,3,4,0.5249999761581421,-1.5,0,0.3125,0.4285714328289032,2,0.75,10.647500038146973,2,-1,0.5,0.3499999940395355,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdxq55h5,1,3.299999952316284,15,8,0,0,0,0,1,1,1,1,1,1,6,6,8,0,1,0,0,4,3,4.5,2.5,2,0.5249999761581421,1.5,1,0.6708333492279053,0.1071428582072258,7,0.4000000059604645,5.190000057220459,9,1,0.30000001192092896,0.20000000298023224,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,2.9640719890594482
7u84pig2,1,3,16,14,0,0,0,0,0,0,0,1,1,1,10,12,12,0,NA,NA,NA,4,3.5,4,3,3,0.20000000298023224,0,0,0.7437499761581421,0.072727270424366,4,0.9200000166893005,3.134399890899658,6,-1,0.8999999761581421,0.8999999761581421,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
m8kbiwfn,1,3.799999952316284,16,9,0,0,0,0,0,0,0,0,0,1,8,8,9,0,0,NA,NA,3,2.5,5,4.5,4,2,-1,0,0.5,0.15625,7,0.8500000238418579,1.9275000095367432,8,-1,0.8500000238418579,0.25,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
vkf2jl7p,1,0,12,12,0,0,0,0,0,0,0,0,0,0,12,12,11,0,1,NA,NA,2.5,4.5,3.5,4,2,2,-1.5,0,0.4744444489479065,0.13500000536441803,1,0.75,6.413899898529053,0,-1,0.5099999904632568,0.41999998688697815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6c0f1rcf,1,3.9000000953674316,9,7,0,0,0,0,0,0,0,0,0,0,7,7,6,0,NA,NA,NA,2.5,3,5,5,3,0.5249999761581421,-1.5,0,0.6285714507102966,0.03999999910593033,3,0.550000011920929,7.247499942779541,2,-1,0.4000000059604645,0.30000001192092896,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rinne6ca,1,2.9000000953674316,17,13,0,0,0,0,0,0,0,1,1,1,11,11,13,0,NA,NA,NA,2.5,3,3,4,2,0.20000000298023224,0,0,0.699999988079071,0.01666666753590107,4,0.15000000596046448,2.0875000953674316,6,-1,0.10000000149011612,0.15000000596046448,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
jdscmw93,1,3.6700000762939453,13,13,0,0,0,0,1,0,1,1,1,1,10,10,10,0,0,1,0,4.5,5,4.5,3,3,0.20000000298023224,1.5,1,0.5199999809265137,0.1388888955116272,3,0.30000001192092896,2.700000047683716,3,1,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2.9640719890594482
oigg31fn,1,2.200000047683716,14,11,0,0,0,0,0,0,0,0,0,1,10,10,11,0,NA,NA,NA,5,5,3.5,2,4.5,0.5249999761581421,-1,0,0.7944444417953491,0.03500000014901161,3,0.800000011920929,7.840000152587891,4,-1,0.6000000238418579,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
a3465z1i,1,3.4000000953674316,20,16,0,0,1,1,1,1,1,1,1,1,13,13,16,0,NA,NA,NA,2,4.5,3.5,3,3,2,2.5,1,0.824999988079071,0.013333333656191826,4,0.10000000149011612,0.8100000023841858,7,-1,0.10000000149011612,0.10000000149011612,-4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
j23r90va,1,3.200000047683716,14,11,1,1,1,1,1,1,1,1,1,1,9,12,12,0,1,NA,NA,2.5,4,4,4.5,3,0.5249999761581421,3.5,1,0.6187499761581421,0.07636363804340363,2,0.800000011920929,8.710000038146973,5,0,0.699999988079071,0.05000000074505806,-3,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
qf733lxt,1,2.5,16,15,0,0,0,0,0,0,0,0,0,0,14,14,15,0,NA,NA,NA,3,3.5,3,3,3.5,0.28999999165534973,-1.5,0,0.3100000023841858,0.6321428418159485,1,0.30000001192092896,4.050000190734863,2,-1,0.20000000298023224,0.30000001192092896,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hp6rcjg,1,2.799999952316284,14,10,0,0,0,0,0,0,0,0,1,1,9,9,10,0,0,0,NA,4,3.5,3.5,2.5,4,2,-0.5,0,0.5049999952316284,0.16111111640930176,4,0.25,2.2274999618530273,5,-1,0.15000000596046448,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
wl1kjgzl,1,3.6600000858306885,12,10,0,0,0,0,0,1,1,1,1,1,12,11,11,0,1,NA,NA,2,3.5,3,3.5,4.5,1.3350000381469727,1,1,0.44999998807907104,0.38499999046325684,1,0.800000011920929,8.710000038146973,0,1,0.699999988079071,0.800000011920929,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
0oi9oe1v,1,2.799999952316284,14,11,1,1,1,1,1,1,1,1,1,1,10,9,9,0,NA,NA,NA,3,2,3.5,5,4,2,3.5,1,0.24090908467769623,0.16625000536441803,5,0,0,4,1,0,0.20000000298023224,-3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
