participantcode,round,std_female,std_standing,consider_regrade,num_class,control,regret3,regret4,asked,std_male,everasked,num_asked,num_asked_imp,everasked_mt,num_asked_mt,ratio_asked_mt,everasked_fn,num_asked_fn,ratio_asked_fn,orig_ngrade,fn_ngrade,part_up,part_down,posgradechange,neggradechange,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O23,O24,O25,O26,O30,O31,O32,O33,O34,O35,O36,O37,stress,pr_up,pr_same,pr_down
b3dxgak8,2,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
b3dxgak8,3,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
b3hjt626,1,0,1,No,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,25,60,15
b3hjt626,2,0,1,NA,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,60,15
b3hjt626,3,0,1,NA,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,60,15
b3mv9w4c,1,0,4,Yes,1,6,1,1,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,2.3340001106262207,2.3340001106262207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,20,75,5
b3mv9w4c,2,0,4,NA,1,6,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,75,5
b3mv9w4c,3,0,4,NA,1,6,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,75,5
b4jwrnd5,1,1,4,Yes,1,6,1,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,90,10,0
b4jwrnd5,2,1,4,NA,1,6,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,10,0
b4jwrnd5,3,1,4,NA,1,6,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,10,0
b5bhwk5r,1,1,2,Yes,1,5,4,4,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,3,3.3340001106262207,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,100,0,0
b5bhwk5r,2,1,2,NA,1,5,4,4,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0
b5bhwk5r,3,1,2,NA,1,5,4,4,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0
b7xrrty8,1,0,2,No,0,6,4,4,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,10,80,10
b7xrrty8,2,0,2,NA,0,6,4,4,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
b7xrrty8,3,0,2,NA,0,6,4,4,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
b91ggoia,1,0,2,Yes,2,7,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,10,90,0
b91ggoia,2,0,2,NA,2,7,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,90,0
b91ggoia,3,0,2,NA,2,7,1,1,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,90,0
b9auuzfb,1,1,2,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,45,50,5
b9auuzfb,2,1,2,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,50,5
b9auuzfb,3,1,2,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,50,5
b9e1m98s,1,1,3,Yes,2,5,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,3.6670000553131104,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,100,0,0
b9e1m98s,2,1,3,NA,2,5,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
b9e1m98s,3,1,3,NA,2,5,1,1,NA,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
ba5yvt4v,1,1,3,Yes,1,6,1,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,3.3340001106262207,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,95,5,0
ba5yvt4v,2,1,3,NA,1,6,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,5,0
ba5yvt4v,3,1,3,NA,1,6,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,5,0
bblvbrcg,1,0,2,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,20,80,0
bblvbrcg,2,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,80,0
bblvbrcg,3,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,80,0
bci4w0kb,1,1,3,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,7,30,70,0
bci4w0kb,2,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,70,0
bci4w0kb,3,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,70,0
bcuiyjua,1,0,3,Yes,1,3,1,1,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,50,50,0
bcuiyjua,2,0,3,NA,1,3,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
bcuiyjua,3,0,3,NA,1,3,1,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50,50,0
bdzzut3p,1,0,4,Yes,2,4,1,1,Yes,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,2.3340001106262207,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,45,55,0
bdzzut3p,2,0,4,NA,2,4,1,1,No,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,45,55,0
bdzzut3p,3,0,4,NA,2,4,1,1,NA,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,55,0
bfqdzgid,1,0,1,Yes,2,5,4,4,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,15,82.5,2.5
bfqdzgid,2,0,1,NA,2,5,4,4,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,82.5,2.5
bfqdzgid,3,0,1,NA,2,5,4,4,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,82.5,2.5
bgwsx1o4,1,0,4,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,30,70,0
bgwsx1o4,2,0,4,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,70,0
bgwsx1o4,3,0,4,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,70,0
bhvpylny,1,0,2,Yes,4,5,6,6,Yes,1,1,3,2.1815476417541504,1,3,0.3779761791229248,0,0,0.1949404776096344,3.6670000553131104,4,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,50,50,0
bhvpylny,2,0,2,NA,4,5,6,6,Yes,1,1,3,2.1815476417541504,1,3,0.3779761791229248,0,0,0.1949404776096344,4,3.6670000553131104,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,50,0
bhvpylny,3,0,2,NA,4,5,6,6,Yes,1,1,3,2.1815476417541504,1,3,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,3.3340001106262207,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,50,50,0
bmdshmg7,1,1,2,Yes,2,6,2,2,No,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,7.5,92.5,0
bmdshmg7,2,1,2,NA,2,6,2,2,Yes,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,92.5,0
bmdshmg7,3,1,2,NA,2,6,2,2,NA,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,92.5,0
bmuig1pm,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,10,45,45
bmuig1pm,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,45,45
bmuig1pm,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,45,45
bnczh5ab,1,0,2,Yes,1,2,1,1,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,20,70,10
bnczh5ab,2,0,2,NA,1,2,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,70,10
bnczh5ab,3,0,2,NA,1,2,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,70,10
bohbw2c5,1,1,4,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,25,50,25
bohbw2c5,2,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,50,25
bohbw2c5,3,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,50,25
bpy8mqyk,1,0,4,Yes,4,6,5,4,Yes,1,1,2,2.1815476417541504,0,0,0.3779761791229248,1,2,0.1949404776096344,3,3.3340001106262207,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,26.66666603088379,66.66666412353516,6.666666507720947
bpy8mqyk,2,0,4,NA,4,6,5,4,No,1,1,2,2.1815476417541504,0,0,0.3779761791229248,1,2,0.1949404776096344,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26.66666603088379,66.66666412353516,6.666666507720947
bpy8mqyk,3,0,4,NA,4,6,5,4,Yes,1,1,2,2.1815476417541504,0,0,0.3779761791229248,1,2,0.1949404776096344,3,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,26.66666603088379,66.66666412353516,6.666666507720947
brruan76,1,1,3,No,0,5,2,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,30,40,30
brruan76,2,1,3,NA,0,5,2,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,40,30
brruan76,3,1,3,NA,0,5,2,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,40,30
bu4dkbar,1,1,2,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,30,30,40
bu4dkbar,2,1,2,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,30,40
bu4dkbar,3,1,2,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,30,40
bubehbtp,1,0,2,Yes,2,6,1,1,Yes,1,1,2,2,1,1,0.3779761791229248,1,1,0.1949404776096344,2.3340001106262207,2.3340001106262207,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.5,62.5,37.5,0
bubehbtp,2,0,2,NA,2,6,1,1,Yes,1,1,2,2,1,1,0.3779761791229248,1,1,0.1949404776096344,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,62.5,37.5,0
bubehbtp,3,0,2,NA,2,6,1,1,NA,1,1,2,2,1,1,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,62.5,37.5,0
bufrvfki,1,1,2,Yes,1,6,3,3,Yes,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,60,40,0
bufrvfki,2,1,2,NA,1,6,3,3,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,40,0
bufrvfki,3,1,2,NA,1,6,3,3,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,40,0
bvhj9d51,1,1,4,Yes,5,7,1,1,Yes,0,1,2,2.878472328186035,1,1,0.3982639014720917,1,1,0.2152777761220932,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.666666507720947,36.66666793823242,63.33333206176758,0
bvhj9d51,2,1,4,NA,5,7,1,1,Yes,0,1,2,2.878472328186035,1,1,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.666666507720947,36.66666793823242,63.33333206176758,0
bvhj9d51,3,1,4,NA,5,7,1,1,No,0,1,2,2.878472328186035,1,1,0.3982639014720917,1,1,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.666666507720947,36.66666793823242,63.33333206176758,0
bx0cq719,1,0,4,Yes,1,6,1,1,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,100,0
bx0cq719,2,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0
bx0cq719,3,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0
bzi19bhd,1,0,4,Yes,3,5,3,1,Yes,1,1,2,3,1,2,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,2.3340001106262207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,81.66666412353516,18.33333396911621,0
bzi19bhd,2,0,4,NA,3,5,3,1,No,1,1,2,3,1,2,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,81.66666412353516,18.33333396911621,0
bzi19bhd,3,0,4,NA,3,5,3,1,Yes,1,1,2,3,1,2,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,4,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81.66666412353516,18.33333396911621,0
c1y2j18o,1,1,3,No,0,4,3,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,30,70,0
c1y2j18o,2,1,3,NA,0,4,3,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,70,0
c1y2j18o,3,1,3,NA,0,4,3,2,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,70,0
c2fc3way,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,10,90,0
c2fc3way,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
c2fc3way,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
c2tw16l6,1,1,4,Yes,4,4,2,2,Yes,0,1,2,2.3027777671813965,1,1,0.3982639014720917,1,1,0.2152777761220932,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,50,50,0
c2tw16l6,2,1,4,NA,4,4,2,2,Yes,0,1,2,2.3027777671813965,1,1,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.6670000553131104,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,50,0
c2tw16l6,3,1,4,NA,4,4,2,2,No,0,1,2,2.3027777671813965,1,1,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,50,50,0
c4p96ajx,1,1,4,Yes,1,3,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,5,25,75,0
c4p96ajx,2,1,4,NA,1,3,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,75,0
c4p96ajx,3,1,4,NA,1,3,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,75,0
c5fug6xa,1,1,4,Yes,1,6,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,90,10,0
c5fug6xa,2,1,4,NA,1,6,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,90,10,0
